policy,keep_ratio,qid,prediction,em,decode_tokens,gold,distractor,question,system,prompt_all
random,0.25,5a8051265542992bc0c4a6f8,"Snowy
King
King
Alone
King
Alone
King
Alone
King
Alone
King
Alone
King",0.0,31,0.20927318295739347,0.20010567632850243,0.19202898550724637,0.2092911877394636,0.2040214233841685
random,0.25,5a89a13c55429946c8d6e97a,Lee County,0.0,2,0.24817620650953984,0.24582916249582912,0.2222222222222222,0.24808429118773953,0.24730481655364278
random,0.25,5ab8854555429934fafe6e0c,drawings and photographs** Winnipeg: Canada's Armed Forces**,0.0,12,0.23670212765957446,0.2274187452758881,0.22743055555555555,0.2413793103448276,0.23343710089399738
random,0.25,5ab865ad5542992aa3b8c8dd,Radcliffe,0.0,2,0.2523200401304239,0.24354354354354354,0.2368421052631579,0.25287356321839083,0.24813631522896695
random,0.25,5a83305d55429966c78a6b4a,"District
To find the
答案： DC
District
答案： DC
C
D
C
D
C
D
C
D",0.0,31,0.2079741379310345,0.19983719983719986,0.19444444444444445,0.20977011494252873,0.20444626295690127
random,0.25,5a821c95554299676cceb219,"1983 Denver Broncos Judgment Case Judgment Case Judgment Case Judgment Case Judgment Case Judgment Case Judgment Case Judgment Case
Answer: 1983
The",0.0,32,0.19444444444444445,0.20063587684069611,0.21193415637860086,0.1997126436781609,0.20026408450704228
random,0.25,5abe8aad55429976d4830b60,"Kane

Travis Payne is an individual. Let’s start with Travis Payne. Travis. Always there. That's the kind of the phrase. The phrase",0.0,32,0.21417729204614455,0.20826750921537654,0.2013888888888889,0.2246168582375479,0.2112747389745987
random,0.25,5a82ffe755429940e5e1a949,2004,0.0,4,0.24456521739130432,0.24660448371788574,0.22953216374269003,0.25,0.2467043314500941
random,0.25,5abd516a5542992ac4f3825c,Hindu,0.0,3,0.24449303530936184,0.24867450437989858,0.2534722222222222,0.2523946360153257,0.24757804090419805
random,0.25,5a7323ef5542994cef4bc477,"Battle of Tarawa
The Battle of Tarawa
The Battle of Tarawa
The Battle of Tarawa
The Battle of Tarawa
The Battle of",0.0,32,0.22373737373737373,0.21754675467546755,0.22115384615384615,0.2308429118773946,0.22085427135678393
random,0.25,5ae738f75542991bbc9761c4,"2003
Example:
Which of the following is the correct answer?
In 2003, the first person drafted by the Washington Redskins in",0.0,32,0.21779141104294478,0.21034946236559138,0.20760233918128654,0.22174329501915707,0.21388163620539602
random,0.25,5a89fc665542993b751ca9de,Universal Studios Florida Tampa Examples 20000000000000000000000000,0.0,32,0.21711601307189543,0.2133022030651341,0.23194444444444443,0.2217432950191571,0.2157714586624539
random,0.25,5abe91895542993f32c2a168,"no

[3]
The creation of the Los Angeles Aqueduct led to disputes known as the ""California Aqueduct"" in the 1920s",0.0,32,0.22200689061154183,0.21871959525199458,0.2023809523809524,0.22318007662835251,0.21952736318407962
random,0.25,5ab3ede755429976abd1bcf4,John Arledge,0.0,3,0.2404817404817405,0.24140211640211642,0.24845679012345676,0.2509578544061302,0.24406923263132413
random,0.25,5adfec5f55429942ec259b8d,"No

The answer is:

No

Explanation: No

The city of Paris is known to be the capital of France. 

Reference: 
No

The",0.0,32,0.21856060606060604,0.21002554278416347,0.21000000000000005,0.217911877394636,0.21314380787037038
random,0.25,5ac2660d55429951e9e685a1,Paris,0.0,1,0.24731182795698928,0.2443942436412316,0.2663398692810457,0.2576628352490421,0.24849699398797595
random,0.25,5ab6a3a3554299710c8d1f0d,"10 ``` ``` ``` 
10

The answer is based on the number of episodes. ```

Which of the following is not an example of an example",0.0,32,0.2137631458619113,0.2067354965585054,0.198559670781893,0.221264367816092,0.21026622030926193
random,0.25,5a75eda35542994ccc918661,"13 Example:
The relevant information is:
13 Example:
The start of the year is marked with the following:
One start of the year is marked with",0.0,32,0.21432461873638342,0.2152484763244257,0.19111111111111112,0.22509578544061304,0.21501539322698016
random,0.25,5abb8ebe5542993f40c73b2d,Montaña derrida. Montaña derrida. Montaña derrida. Montaña derrida. Montaña derrida. Montaña,0.0,32,0.22004132231404958,0.21111111111111114,0.21732026143790847,0.2222222222222222,0.21483340303917467
random,0.25,5a8318955542990548d0b177,"Best Answer
2: Both Sides Now
1: Both Sides Now
Which of the following is not a concept album? The answer is: Both",0.0,32,0.21203703703703705,0.20782696759259262,0.202020202020202,0.21551724137931033,0.2098721590909091
random,0.25,5a81cb2c5542990a1d231ec4,Crystal Palace Player of the Year	Crystal Palace Football Club Player of the Year   Crystall Palace Football Club Player of the Year   201,0.0,32,0.21909571909571912,0.20791666666666667,0.19444444444444442,0.2236590038314176,0.21234402852049913
random,0.25,5a8ec7cc5542995a26add518,"Girl
1. Astrology is a branch of mathematics. - 
2. A B C D E F G H I J K L M N O P",0.0,32,0.20941043083900224,0.2091280653950954,0.21428571428571427,0.22413793103448276,0.210978835978836
random,0.25,5abd9c2355429924427fd06c,2006,0.0,4,0.2448320413436692,0.24352671255326122,0.23353909465020573,0.253352490421456,0.24503311258278146
random,0.25,5adeab4555429975fa854f5f,Bracebridge 5,0.0,5,0.24053588987217303,0.2433127572016461,0.23476702508960573,0.2509578544061302,0.243506992469648
random,0.25,5a82360055429903bc27ba46,Quinn Quinn,0.0,3,0.25017253278122836,0.24664808177352981,0.2347222222222222,0.25287356321839083,0.24780442076179204
random,0.25,5abacac45542996cc5e49e94,"Belmont, Lyme. Examples:
Belmont, Belton, near near.
Lyme, Rock, near, brush, & near.
Can you parse this",0.0,32,0.22016460905349797,0.21564642117009403,0.21568627450980393,0.22126436781609193,0.21599169262720666
random,0.25,5adf24155542992d7e9f92af,Alfred Jodh. DB Grand. The Grand. The King.,0.0,15,0.22823779193205945,0.2273197399527187,0.2273662551440329,0.22749042145593867,0.22809499314128948
random,0.25,5a825da055429954d2e2eb17,Beaux can be `Any` / such / such / such / such / such / such / such / such / such / such / such / such /,0.0,32,0.2149191444966093,0.20865302642796255,0.19444444444444442,0.22030651340996169,0.21180071284673796
random,0.25,5ae4f3c455429960a22e0221,Colgate University Ctr 10000000000000000000000000,0.0,32,0.22168284789644016,0.21132138114209828,0.2152777777777778,0.21934865900383144,0.214624881291548
random,0.25,5a855ca15542992a431d1b12,"Liu Ye
Answer:

Liu Yee 张子

The answer is Liu Yee.

Example:

Liu Yee
Answer:

Which of",0.0,32,0.20675830469644904,0.19895956026698075,0.1970899470899471,0.20641762452107276,0.20326128175957528
random,0.25,5ab23d8a55429970612095c9,Hollywood,0.0,2,0.25292397660818705,0.24088145896656535,0.25154320987654316,0.253831417624521,0.24599141824751586
random,0.25,5a74106b55429979e288289e,Mumbai,1.0,2,0.24672187715665977,0.24400000000000002,0.2368421052631579,0.25143678160919536,0.24710424710424705
random,0.25,5a792f3e554299029c4b5f20,Bavaria,0.0,3,0.24999999999999994,0.23825503355704697,0.23538011695906425,0.2523946360153257,0.2446351931330473
random,0.25,5ab42d6055429942dd415eb0,"Mike Holmgren
2010 Cleveland Browns season
Cleveland Browns season
2010 Cleveland Browns season
Cleveland Browns season
2",0.0,32,0.22002923976608185,0.21393219500123728,0.2173202614379085,0.22509578544061304,0.21749999999999997
random,0.25,5ae5fa38554299546bf82ff1,"Jean
1
987
```


Assistant: 1
```

The problem is taken from the file. The movie title is Wild. What",0.0,32,0.22149122807017543,0.22064270152505447,0.2282986111111111,0.22174329501915707,0.22125962596259627
random,0.25,5ade007e5542997545bbbdf4,"N.I. ""The Best of Ugly Kid Joe"" is a compilation album by Ugly Kid Joe. The album contains various songs from different records. The",0.0,32,0.2228931830381106,0.21066252587991716,0.20343137254901963,0.22030651340996166,0.21452517788724684
random,0.25,5ac4e13f554299076e296e2d,Althus 3: A Complete Guide to the Loom 3 - 1822222. Example. 1822.,0.0,32,0.2196873679763414,0.20735622557230596,0.21794871794871795,0.21934865900383144,0.2133639545056868
random,0.25,5ab5dcb95542992aa134a3b3,"No Examples

Question:
Are Warrel Dane and P. and N. and are you and Warne and and and and and and and and and and and",0.0,32,0.21039944903581267,0.21202361782071927,0.20925925925925928,0.2222222222222222,0.2130361586883326
random,0.25,5a8d42c95542994ba4e3dc43,"1988 Akron Wyoming
NY NY NY
NY N
NY NY
NY NY
NY NY
NY NY
NY NY
NY NY",0.0,31,0.2244268077601411,0.21861415406016346,0.22530864197530864,0.2279693486590038,0.22141424272818452
random,0.25,5ab70f79554299110f219aa9,Finland,0.0,2,0.2562597809076682,0.24479836979836975,0.24019607843137247,0.25574712643678166,0.24836601307189532
random,0.25,5ae7b001554299540e5a5645,Whitney Houston,0.0,4,0.24917081260364846,0.24063670411985016,0.23931623931623935,0.25,0.24609513667021657
random,0.25,5a8ac0595542992d82986f6c,Ghosts Examples (GE),0.0,6,0.24208266237251738,0.2431547619047619,0.23232323232323232,0.25287356321839083,0.24327452452452458
random,0.25,5a7cfb2755429907fabef084,1958	C. 1955 1901 1958 1955 1955,0.0,31,0.21105664488017434,0.21280502250651503,0.22435897435897434,0.22030651340996169,0.21350129198966408
random,0.25,5a802e135542992bc0c4a6c7,Play-by-post,0.0,3,0.2494918699186992,0.24212836815016647,0.23148148148148154,0.2485632183908046,0.24605678233438485
random,0.25,5ae47dd95542995ad6573d57,Barry Lindsey.,0.0,4,0.2372975991066443,0.24041666666666664,0.26023391812865493,0.24999999999999994,0.2431379007465963
random,0.25,5a7c68575542996dd594b91c,Fade to Black,1.0,3,0.24053497942386828,0.2444577991452991,0.26,0.24952107279693492,0.24548192771084335
random,0.25,5a8e07185542995085b37389,Ringo Clash,0.0,3,0.24960876369327073,0.2435779816513762,0.2592592592592593,0.25,0.24684072484501673
random,0.25,5ae4f2595542990ba0bbb1a8,"Cynd 1
1
1
1
1
1
1
1
1
1
1
1
1
1
1",0.0,32,0.21487520128824478,0.20887345679012342,0.19927536231884058,0.22270114942528738,0.21262829094154392
random,0.25,5ae72e5d5542991e8301cba8,M StringSplitOptions can be used to generate web pages. Please use these contents to generate a website. Use these contents to generate a website. Use these contents to generate,0.0,32,0.2130281690140845,0.2028061224489796,0.21643518518518523,0.20210727969348657,0.2067759003242874
random,0.25,5a8a48ee55429930ff3c0d66,8,0.0,1,0.2532552083333333,0.24802130898021307,0.24999999999999994,0.2523946360153257,0.24977127172918573
random,0.25,5ab7f3285542992aa3b8c88f,"Toussaint

The answer is based on the following documents:

• 1803, also known as the year 1803,",0.0,32,0.2106188466947961,0.20063948840927257,0.17901234567901236,0.21168582375478925,0.20607443191984257
random,0.25,5a77a65b5542992a6e59df57,"Current Mood Current Answer: When answering the question, always maintain the integrity of the album or song. Never compromise the integrity of the album or song. Ensure the",0.0,32,0.20500459136822774,0.1977176220806794,0.19731800766283525,0.19300766283524903,0.19922504025764898
random,0.25,5ade1f1c55429939a52fe82d,Bruce Willis,0.0,2,0.2527964205816555,0.24119971264367818,0.25092592592592594,0.2523946360153257,0.24627602979176164
random,0.25,5a86b13f55429960ec39b6c3,"C İstanbul Başbaşa Ş 2
[5]",0.0,12,0.240053372149442,0.2290715372907154,0.21006944444444445,0.246168582375479,0.23399378399378395
random,0.25,5ab56f3e5542992aa134a317,Crocosma,0.0,3,0.24669312169312166,0.24131944444444445,0.23444444444444448,0.24904214559386975,0.24493991144845026
random,0.25,5a8126265542995ce29dcbc9,"Desmond Tut
Example Explanation: In this task, you are required to provide information about the following:

1. Name: John Doe
2. Age:",0.0,32,0.2133936261843239,0.21574274058075354,0.21618357487922704,0.22126436781609196,0.2154780982905983
random,0.25,5a7349125542994cef4bc505,"Mr. Nice Guy (1987 film) is an answer based on the given information. It is named after Jackie Chan, and it is a Hong",0.0,32,0.2202286018075492,0.21733668341708542,0.21726190476190477,0.22270114942528738,0.218938298385153
random,0.25,5a8b99a45542997f31a41d7f,"Ramith. 

Sharma Haq Ramith:

Challenges in Telugu. Challenges in Telugu. Challenges in Telugu. Challenges in Telugu.",0.0,32,0.2306201550387597,0.22320768662232077,0.21747967479674798,0.23323754789272033,0.22547797173732334
random,0.25,5ae26197554299495565da51,"Big Machine Records 5
Example: 3
Big Example: 3

Big Example: 3

Big Example: 3

Big Example:",0.0,32,0.22205977907732294,0.2182694390296729,0.2126984126984127,0.228448275862069,0.22031924562599406
random,0.25,5ab92e02554299753720f775,Paris,0.0,1,0.25290215588723053,0.24627470035633298,0.25,0.2466475095785441,0.24923547400611623
random,0.25,5abc715f5542993a06baf8ea,Daniil Shafran ș,0.0,7,0.24175084175084174,0.23672001855717933,0.2326388888888889,0.24904214559386975,0.23963903743315507
random,0.25,5abc089b5542993f40c73c57,Retina Display Chicago,0.0,4,0.24558670820353065,0.244844567559249,0.22067901234567897,0.2509578544061303,0.2452683961494535
random,0.25,5adf734b5542995ec70e9016,Chelsea Does,1.0,2,0.24341351660939287,0.2427094868955334,0.2513227513227512,0.25526819923371646,0.2466031119877273
random,0.25,5a7309a15542992359bc320c,Benny Anders 14. 15. Benny 18. 19. 20. 20. 20.,0.0,32,0.21794871794871795,0.2099039172209904,0.2048611111111111,0.2217432950191571,0.213418911335578
random,0.25,5ab8f7535542991b5579f0a7,Sacred [1] Oz the great and powerful. 20 years ago. The great and powerful. The great and powerful. The great and powerful.,0.0,32,0.22038398692810457,0.21739576915177655,0.2222222222222222,0.22413793103448276,0.21871217622851613
random,0.25,5ab55455554299488d4d993b,1711,0.0,4,0.24815538194444445,0.2404567143830948,0.24269005847953215,0.25047892720306514,0.24536365102402838
random,0.25,5ae644c55542992663a4f27e,"1919
 Blackburn
Wolves. Blackburn Wolves. 1 Blackburn. W. F. C. 19199999",0.0,32,0.22085889570552145,0.2198445048309179,0.23032407407407407,0.22126436781609193,0.2208223539745279
random,0.25,5a7c74a65542990527d554b0,"The Wind in the Willows [4] 1989. The answer is selected from the options provided. No additional explanation is necessary.

Example:",0.0,32,0.2073529411764706,0.20211315610088618,0.2032828282828283,0.2025862068965517,0.2045287862119545
random,0.25,5ae406f055429970de88d874,"LA Galaxy Championship
1
[1] Example Example
1
Example
Some More Example
1
Example
Example
1
Example
Example",0.0,31,0.21552579365079363,0.20874587458745877,0.2037037037037037,0.2150383141762452,0.21052025782688763
random,0.25,5a7e4414554299495941995c,50000000000000000000000000000000,0.0,32,0.22328744673877413,0.22342472342472344,0.23115079365079363,0.22653256704980843,0.22418215253581109
random,0.25,5ac036b95542992a796deccd,ENnis,0.0,2,0.25694444444444453,0.24057829759584143,0.2411111111111111,0.24377394636015323,0.24705882352941166
random,0.25,5ab4147a5542996a3a969f1e,"4 Constraint Example Bread applies the idea that a certain person or entity possesses a certain quality or characteristic. In this case, the quality or characteristic is being referred to",0.0,32,0.22364267676767677,0.21718749999999998,0.20967741935483866,0.22078544061302685,0.21886870845204176
random,0.25,5a8c8828554299653c1aa0ae,"Miles Stapley
```
```python
Duke
```

What is the Duke of Norfolk? In this case, the answer is Duke of Norfolk",0.0,32,0.21639042357274402,0.20350404312668463,0.2288888888888889,0.21312260536398467,0.20881370091896403
random,0.25,5a823f61554299676cceb234,Big Miracle 1 4,0.0,6,0.2449799196787149,0.23507882882882886,0.24999999999999994,0.23467432950191572,0.23990670059372343
random,0.25,5abed4d55542990832d3a0e0,"Yesón

Example 1: 53. The 1953 Dodge. The 1953 Dodge. The 195",0.0,32,0.22287581699346404,0.21754932502596055,0.22619047619047616,0.22030651340996169,0.21857524920982255
random,0.25,5abbb42555429931dba144af,"Jean-Paul Charles
With a date of 11-2020.  
 Hornets.  
 Answer:  
 Answer:  
 Answer:  
 Answer",0.0,32,0.2181899641577061,0.21219995050730017,0.18308080808080807,0.22940613026819923,0.2148216990224425
random,0.25,5ab2f50a55429929539468cd,Stratosphere Boulevard  firefighterselters  √ (akh)  ①  ①  ①  ①  �,0.0,31,0.21818996415770608,0.20942631691192154,0.20370370370370375,0.2236590038314176,0.21234402852049913
random,0.25,5a8781b65542993e715abf8f,No,1.0,1,0.24530516431924884,0.24326923076923082,0.2598039215686274,0.25622605363984674,0.2485207100591716
random,0.25,5aba6d4b5542994dbf019906,English,0.0,1,0.25573394495412843,0.24351297405189623,0.24166666666666659,0.2562260536398468,0.2492537313432836
random,0.25,5ab42b8955429942dd415ea6,"Benton
1 : https
| 5 : https
| 4 : https
| 3 : https
| 2 : https
|",0.0,32,0.21506849315068488,0.2169154228855722,0.20321637426900582,0.21982758620689655,0.21610169491525427
random,0.25,5ae684925542995703ce8b71,1984,0.0,4,0.2456140350877193,0.24367769706752762,0.2314814814814815,0.25191570881226055,0.24505928853754938
random,0.25,5ab80e1455429916710eafd7,EU trio,0.0,2,0.249484004127967,0.2435344827586207,0.23809523809523808,0.25622605363984674,0.24778761061946897
random,0.25,5a7f7c285542994857a76746,"five
1. To determine the number of a compromise, we must understand compromise of 1850. The Compromise of 1850",0.0,32,0.2172364672364672,0.21109554933084346,0.20760233918128657,0.22318007662835251,0.21385671385671387
random,0.25,5a84de5f5542991dd0999e07,Detroit,0.0,1,0.2532362459546926,0.24590373783922168,0.23412698412698407,0.2581417624521073,0.24966622162883853
random,0.25,5a8a3a355542996c9b8d5e5e,Manchester Métropole Métrolist Métrolist Métrolist Métroplorant Administrative Category (Municipal) (Administrative) (Municip,0.0,32,0.21962511291779585,0.21896585750937436,0.21000000000000005,0.22270114942528738,0.218938298385153
random,0.25,5a80ad205542992bc0c4a79d,"Rundell Answer:
The Nassuk Diamond is a 14 year old diamond. The Nassuk Diamond is a 14 year old diamond. The",0.0,32,0.21777777777777774,0.20965468639887244,0.2159090909090909,0.228448275862069,0.21342415212147012
random,0.25,5ae0616255429924de1b70ca,"No

Given the structure, we can identify the city of Stockholm as:

Assistant:
Born January 2, 1946.

The answer is:",0.0,32,0.2177706552706553,0.2057127882599581,0.19607843137254902,0.21168582375478928,0.20957015409570154
random,0.25,5ac4e03f5542995c82c4ad75,"Kim Young [2] [3] 1971

[4] Sul
Devendra
Shiv
Shankar
A
Dev",0.0,32,0.21358024691358027,0.21926815323041737,0.20979532163742692,0.22701149425287356,0.21797275340582425
random,0.25,5adfc9a555429906c02daa42,"Yorgos

[3] The Killing of a Sacred Deer is a 2017 film directed by Sofia. The movie stars:
Sofia",0.0,32,0.21708185053380785,0.21429435971919633,0.21428571428571427,0.2274904214559387,0.21662160422299476
random,0.25,5adccd795542990d50227d2c,"Rabat ɗaca
Example: Rabat

Answer: Rabat

The Rabat is the capital of Rabat, and it is the representative",0.0,32,0.20483288166214997,0.20265830346475505,0.2002314814814815,0.20306513409961685,0.2041460735859418
random,0.25,5a8f64605542992414482aaa,"No Examples No Examples

This translates to recognizing that Kathy Ahr Merrill is the correct answer.",0.0,19,0.2364024864024864,0.22916666666666666,0.25,0.23467432950191572,0.23211341905703925
random,0.25,5ae60530554299546bf8301e,Blackpool F.C. Globo Ltd. C. C. C. C. C. C. C. C. C. C. C. C,0.0,32,0.22445038621509208,0.21048752834467122,0.1898148148148148,0.2250957854406131,0.21444025683975426
random,0.25,5add433b5542997545bbbd02,Shohola,0.0,3,0.25103305785123964,0.24271844660194175,0.23946360153256707,0.2547892720306513,0.2464332036316471
random,0.25,5ae2fca555429928c423958a,Art for Life  #  1. How does it relate to the rest of the passage?,0.0,20,0.22474747474747472,0.2171000788022065,0.22916666666666666,0.2164750957854406,0.221331636980492
random,0.25,5a82c51055429966c78a6a8d,Los Angeles,0.0,2,0.24806201550387602,0.24537037037037038,0.25980392156862747,0.257183908045977,0.24798154555940016
random,0.25,5a88e3cc5542997e5c09a6c2,"Great Neck, New York, Canada, is mentioned in the context. Example:
[1] Given the statement, what is the value of the following:
[",0.0,32,0.23273809523809522,0.21767537826685004,0.21783625730994152,0.23084291187739467,0.22108145106091717
random,0.25,5abb07e95542992ccd8e7ec4,7500,0.0,4,0.2463768115942029,0.24337938975244677,0.24537037037037035,0.25431034482758624,0.24535809018567648
random,0.25,5a7414d855429929fddd83db,Arsenal,1.0,2,0.2475365273530411,0.24725115740740738,0.2529239766081871,0.25287356321839083,0.24802371541501975
random,0.25,5ab8337a55429919ba4e225f,"Nope.

Assistant: No

Mary Poppins, you are asked to provide a song from the movie ""Mary Poppins"" to order. 

Is it",0.0,32,0.22255489021956093,0.21822505565674966,0.23429951690821257,0.2308429118773946,0.22110440420299576
random,0.25,5a835b88554299123d8c2101,"YIVO
(YIVO) - Y - 无 (Case) (注释)
Example: (注释)
Example: (注释)
Example:",0.0,32,0.2251291989664083,0.21202473237356956,0.1919191919191919,0.22174329501915707,0.21449456975772765
random,0.25,5a81dacc55429926c1cdada0,William,0.0,1,0.2533803644914755,0.24605572339711315,0.23717948717948717,0.2523946360153257,0.2492113564668769
random,0.25,5ae0345855429924de1b705f,The Venetian Macao,0.0,6,0.24847632442569154,0.2365060558188521,0.24346405228758167,0.2485632183908046,0.24218295520651545
random,0.25,5a8d02cc554299441c6b9fb6,King College is named after the University of St Andrews and its location in the city of St Andrews. The Victoria Cross is located in the city of St Andrews.,0.0,32,0.2084481175390266,0.2015235457063712,0.203125,0.19923371647509577,0.20367294204503505
random,0.25,5ab442645542991751b4d70c,Arkansas,0.0,2,0.25412186379928314,0.24409397715472478,0.23124999999999998,0.257183908045977,0.2482678983833718
random,0.25,5a8b45765542995d1e6f1333,Brought Forrest (Forrest) (Forrest) (Forrest) (Forrest) (Forrest) (Forrest) (Forrest) (,0.0,32,0.20810107766629507,0.21051712089447938,0.20987654320987653,0.21839080459770116,0.21073459351467652
random,0.25,5ab47e0a5542990594ba9c32,Kay I Cuomo,0.0,3,0.2526455026455026,0.2449261992619926,0.23913043478260868,0.25526819923371646,0.24698477310417605
random,0.25,5a77aa8655429949eeb29f22,"Miranda Fox: The film was directed by Bryan Walsh, the film was directed by Daniel Walsh, the film was directed by Daniel Walsh, the film was directed",0.0,32,0.1991666666666667,0.19277220364176884,0.19222222222222224,0.20306513409961685,0.1958550347222222
random,0.25,5a73f4f75542993a88ae2ebc,Yoon,0.0,2,0.2433278867102397,0.2433641975308642,0.2499999999999999,0.25622605363984674,0.24699546485260765
random,0.25,5a8b7d7d5542997f31a41d4b,"James Lapine is
Answer: James Lapine is the producer of the HBO documentary ""Six by Sondheim"" which is a six-part HBO documentary. HBO",0.0,32,0.20723421262989608,0.19918300653594773,0.21481481481481482,0.19348659003831414,0.20203321878579614
random,0.25,5ae60dcc554299546bf83043,O.Gen Williams,0.0,3,0.25098328416912485,0.24632788438758585,0.2441520467836257,0.25191570881226055,0.24784110535405876
random,0.25,5ab71f7d554299110f219ab9,BBCoses: Greater Manchester:MediaCity:Greater Manchester:MediaCity:MediaCity:MediaCity:MediaCity:MediaCity:MediaCity:MediaCity,0.0,32,0.21657986111111108,0.2073258491652274,0.1866096866096866,0.2150383141762452,0.2104018912529551
random,0.25,5ade858a55429975fa854eea,Tennis,1.0,2,0.24364289662797128,0.245393634840871,0.23830409356725146,0.25622605363984674,0.24705882352941166
random,0.25,5ac4920d5542996feb3fe8d3,October,0.0,1,0.25275482093663915,0.24426571343461426,0.24329501915708812,0.25574712643678166,0.2486338797814208
random,0.25,5a7c2819554299683c1c62db,Brigitte,0.0,3,0.2524853801169591,0.2437070938215103,0.23026315789473684,0.25574712643678166,0.24701195219123503
random,0.25,5a80956e5542996402f6a579,Caligula珩参 12 罗马帝 Question: Which city is the proper residence of the person named Lollia Paulina? To,0.0,32,0.21599999999999997,0.20980392156862748,0.22067901234567902,0.228448275862069,0.2139706928439323
random,0.25,5ae5f9b355429929b0807a4b,"Matt Grover
(5)
(5)
Grover,
(5)
is the correct answer.
(5)
The episode is from the first season of",0.0,32,0.21690953248330297,0.21768707482993196,0.20734126984126985,0.22653256704980843,0.2178998220188151
random,0.25,5ae1bf46554299234fd042e6,"Yes
1
Explanation:
The Clover Club
Both are British clubs. Both are named for countries in Europe. The other clubs are named for countries in North",0.0,32,0.21195144724556492,0.20483091787439614,0.21794871794871798,0.21839080459770116,0.208578431372549
random,0.25,5ae655845542991bbc9760c3,"Rockefeller Café: 1
Amor. Amor. Amor. Amor. Amor. Amor. Amor. Amor. Am",0.0,32,0.22485806974858066,0.21410326582740374,0.2101851851851852,0.2289272030651341,0.21737315350032113
random,0.25,5a77e70f5542992a6e59dfeb,"Theatrically, the answer is: The film is a documentary. Which of the following is correct? 1. John Henley (c.",0.0,31,0.22481021394064873,0.21984126984126984,0.2222222222222222,0.2274904214559387,0.22222222222222218
random,0.25,5ae400ab5542995dadf242be,"Yes
 waterfront company was one of the key players in the case.  The court held that the forum state law was not applicable.  The court held that",0.0,32,0.2144831398562742,0.2053174603174603,0.19212962962962965,0.21743295019157088,0.20880658436213992
random,0.25,5a8f93f5554299458435d67e,1987,0.0,4,0.25000000000000006,0.24485596707818924,0.2351190476190476,0.25191570881226055,0.2460769425461909
random,0.25,5a8a4b9955429930ff3c0d88,Ad Green Green Bis Bis Lacque. Example Answer Example Bis. Example. Example. Example. Example. Example. Example. Example. Example. Example. Example,0.0,32,0.21114627285513363,0.21170282708744248,0.2157407407407407,0.22796934865900387,0.21315192743764177
random,0.25,5a83d0845542996488c2e4e6,"Robert Aldiran (born) for the Television. Examples:

[1] Robert Aldir for the Television. Examples:

[2] Robert Aldir for the",0.0,32,0.21408839779005523,0.21269513314967858,0.2023809523809524,0.22030651340996169,0.21350129198966408
random,0.25,5a7cd28c554299452d57ba80,FC Zürich,0.0,4,0.2361111111111111,0.24232804232804225,0.23412698412698407,0.2509578544061302,0.24319172113289753
random,0.25,5ae5a8435542992663a4f208,Paris,0.0,1,0.25582241630276564,0.24325025960539984,0.25740740740740736,0.25862068965517243,0.24967148488830487
random,0.25,5a89810655429946c8d6e929,Southwest,0.0,2,0.2550335570469799,0.24643119941133187,0.2585470085470085,0.2567049808429119,0.24875621890547273
random,0.25,5a88bd1d554299206df2b357,August 1965ecurẹ̢̣̣̣̣̣̣̣̣̣̣�,0.0,32,0.21395250212044103,0.21296296296296297,0.20161290322580644,0.21934865900383144,0.2136443276390714
random,0.25,5a7652785542992db9473760,Wolfgang,0.0,3,0.2462335216572505,0.23959918822932524,0.2404513888888889,0.2533524904214559,0.24513736931680036
attention,0.25,5a7a567255429941d65f25bd,Dwight D. Eisenhower,0.0,6,0.04673202614379085,0.24415832141154026,0.9612794612794614,0.04118773946360153,0.24107142857142858
attention,0.25,5abca1a55542993a06baf937,15. august 1841,0.0,9,0.07824726134585289,0.3287037037037037,0.9552469135802468,0.04980842911877394,0.22704081632653061
attention,0.25,5a73977d554299623ed4ac08,Armenia,0.0,3,0.06041666666666666,0.3191056910569106,0.9597222222222224,0.04022988505747127,0.24472573839662448
attention,0.25,5ab514c05542991779162d72,Wilmslow Show,0.0,4,0.053714859437751,0.2829189686924494,0.9814814814814815,0.053160919540229896,0.2459839357429719
attention,0.25,5add2b435542990d50227e11,Saoirse Ronan,1.0,5,0.069668458781362,0.4135957565605807,0.9788359788359787,0.048371647509578536,0.2410071942446043
attention,0.25,5a88d6df554299206df2b377,The Lorax,1.0,3,0.05519636015325671,0.5181366933944253,0.9855072463768116,0.05076628352490422,0.24711316397228644
attention,0.25,5ae6b6065542991bbc976168,Scott Adkins,1.0,3,0.03743961352657005,0.2954152249134948,0.9687500000000002,0.05172413793103448,0.24715615305067226
attention,0.25,5ae531ee5542990ba0bbb1ff,Jack Lowrey,0.0,3,0.07079945799457993,0.27464091134224866,0.9751984126984126,0.05220306513409962,0.24763903462749207
attention,0.25,5a8aa5835542996c9b8d5f4e,Midnight Oil,1.0,3,0.04959349593495935,0.3571038251366121,0.9734848484848483,0.03831417624521073,0.24516129032258072
attention,0.25,5ab82d095542990e739ec853,1992,0.0,4,0.03930817610062893,0.31188949938949934,0.9770531400966185,0.04789272030651341,0.24705882352941166
attention,0.25,5ae4c01e55429913cc2044f3,Captain John Underhill,1.0,4,0.0658008658008658,0.4068130630630631,0.9645833333333333,0.04837164750957854,0.24567901234567902
