setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_corpus,corpus_sha
regime2_a1_baseline_explain,explain,5a8b7cb95542995d1e6f13bb,hard,bridge,Which group of outlaws from the 1890s shares a name with a Yugoslav rock band?,Dalton Gang,15544 15546,33105 53678 7314 28432 15546,Daltoni,"[1] states that Korni Grupa was one of the first Yugoslav rock bands to achieve major mainstream popularity and was considered one of the most prominent and influential bands in the history of rock music in Yugoslavia.
[3] mentions that Azra was a rock band popular across Yugoslavia in the 1980s and is considered to be one of the most influential bands from the former Yugoslav new wave rock era.
Answer: Daltoni",1,601,91,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7a68d25542996c55b2dd98,hard,bridge,How is the namesake of The Mountbatten Institute related to Elizabeth II?,second cousin once removed,36629 41077,41077 41080 36629 41079 18781,second cousin once removed,"Sentence 1: Louis Mountbatten, 1st Earl Mountbatten of Burma (born Prince Louis of Battenberg), was a British naval officer and statesman, an uncle of Prince Philip, Duke of Edinburgh, and second cousin once removed of Elizabeth II.
Sentence 2: The Mountbatten Institute was named in honour of Louis Mountbatten, 1st Earl Mountbatten of Burma.
Chain of reasoning: Louis Mountbatten, an uncle of Prince Philip and second cousin once removed of Elizabeth II, was honored by the naming of the Mountbatten Institute.
Answer: second cousin once removed",1,745,125,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a81329655429926c1cdad0c,hard,bridge,What electronic attack squadron is permanently stationed on two pieces of land near Oak Harbor?,Black Ravens,42139 62822,62827 62826 62822 62828 62829,VAQ-142,"Sentence 1: VAQ-142 is an EA-18G Growler squadron of the United States Navy stationed at Naval Air Station Whidbey Island, Oak Harbor, Washington.
Sentence 2: VAQ-142 has a tailcode of NH and an ATC callsign of ""GRIM"".
Chain of reasoning: VAQ-142 is located at Naval Air Station Whidbey Island, which is near Oak Harbor.
Answer: VAQ-142",1,557,104,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5aba14195542994dbf0198a9,hard,bridge,How many animals does the wall running between the West Gate Lodge and Cardiff Castle depict?,15,5858 64512,64512 5858 11736 63947 54789,15,"Sentence 1: The Animal Wall depicts 15 animals in the Castle Quarter of Cardiff, Wales.
Sentence 2: The Animal Wall is a sculptured wall running in-between the West Lodge and Cardiff Castle.
Connection: The Animal Wall is the wall running between the West Lodge and Cardiff Castle, and it depicts 15 animals.
Answer: 15",1,772,73,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae142c455429920d5234355,hard,bridge,What colloquial umbrella do Rutgers and the many Ivy league schools fall under?,colonial colleges,14171 50878,50875 54211 50878 62650 28598,Southern Ivy,"[2] Southern Ivy is an informal term used to compare Southern universities to the schools of the northeastern Ivy League in some way, usually in academic quality or in social prestige.
This passage directly addresses the question by introducing the term ""Southern Ivy"" as a colloquial comparison between Southern universities and Ivy League schools.
Connecting the useful passages:
Since [2] defines ""Southern Ivy"" as an informal term comparing Southern universities to Ivy League schools, we can infer that both Rutgers and the Ivy League schools fall under this colloquial umbrella.
Answer: Southern Ivy",1,643,112,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac2a55b55429921a00ab018,hard,bridge,Who developed the jet fighters operated by the 41st Tactical Squadron of the Polish Air Force?,the Mikoyan design bureau,2896 40080,2896 2732 2885 1242 2809,German Luftwaffe,"Sentence 1: 41st Tactical Squadron operates Mikoyan MiG-29 jet fighters acquired from the German Luftwaffe.
Sentence 2: Sentence 1 directly answers the question about who developed the jet fighters operated by the 41st Tactical Squadron.
Answer: German Luftwaffe",1,727,62,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab3010455429976abd1bc15,hard,comparison,Brent Hodge and Harley Knoles are both know for being a what?,director,10405 25180,10405 25180 15848 32346 32290,film directors,"Sentence 1: [1] states that Brent Hodge is a documentary filmmaker and entrepreneur.
Sentence 2: [2] states that Harley Knoles was a British film director of the silent era.
Connection: Both Brent Hodge and Harley Knoles are known for being film directors.
Answer: film directors",1,616,64,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5adfed45554299603e4183c5,hard,comparison,What was the career that Sidney Lumet and Albert Ward share in common?,screenwriter,4506 53159,53159 4506 46195 12713 4503,screenwriter and film director,"Sentence 1: Sidney Lumet was an American director, producer and screenwriter with over 50 films to his credit.
Sentence 2: Albert Ward was a British screenwriter and film director.
Connection: Both Sidney Lumet and Albert Ward worked in the film industry as directors and screenwriters.
Answer: screenwriter and film director",1,680,68,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a747a9a55429929fddd8444,hard,comparison,"Which composer lived longer, Maurice Ravel or Paul Hindemith?",Paul Hindemith,38902 45586,45586 38902 33081 46476 53119,28 December 1963,"[1] Paul Hindemith ( ) (16 November 1895 – 28 December 1963) was a prolific German composer, violist, violinist, teacher and conductor. [2] Maurice Ravel (] ; 7 March 1875 – 28 December 1937) was a French composer, pianist and conductor.
These passages provide the birth and death dates for both composers. Comparing these dates shows that Paul Hindemith lived longer than Maurice Ravel.
Answer: 28 December 1963",1,687,123,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab42b905542992339550040,hard,bridge,What kind of music did Firework's artist make before getting into pop?,gospel,21061 32170,21061 56246 9194 33250 21816,dance-pop,"Sentence 1: Firework's artist, Katy Perry, co-wrote the song with Ester Dean and its producers StarGate and Sandy Vee.
Sentence 2: Before getting into pop, Katy Perry was involved in the dance-pop genre as evidenced by her work on ""Firework"".
Answer: dance-pop",1,842,63,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac45cfd554299076e296db5,hard,bridge,How many years in prison did the Norfolk farmer defended by Anthony Scrivener serve?,three,6096 61069,6096 61069 4747 6082 21712,three,"Sentence 1: Sentence [1] mentions that Anthony Scrivener defended Tony Martin, a Norfolk farmer convicted of murdering a burglar in 1999.
Sentence 2: Sentence [2] provides details about Tony Martin's conviction, stating he was initially convicted of murder but had it reduced to manslaughter due to diminished responsibility.
Sentence 3: Sentence [2] further specifies that Martin served three years in prison, having been denied parole.
Connecting the useful passages into a chain of reasoning:
Anthony Scrivener defended Tony Martin, who was convicted of murdering a burglar in 1999 and served three years in prison.
Answer: three",1,661,133,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7cf59b55429909bec768c7,hard,comparison,Who was born first Burton Cummings or Sharleen Spiteri?,Burton Lorne Cummings,11038 52729,11038 52729 26001 30015 11037,"December 31, 1947","Sentence 1: Burton Cummings was born on December 31, 1947.
Sentence 2: Sharleen Spiteri was born on November 7, 1967.
Connection: Since Burton Cummings was born earlier than Sharleen Spiteri, we can conclude that Burton Cummings was born first.
Answer: December 31, 1947",1,560,79,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae3d0bb5542990afbd1e1e5,hard,comparison,"are Dee Dee Ramone and Alex Band both singers, songwriters and musicians?",yes,4596 16529,16529 4596 18107 4619 4707,yes,"Sentence 1: Dee Dee Ramone was a German-American musician, singer and songwriter best known as founding member, songwriter, bassist and occasional lead vocalist for the punk rock band the Ramones.
Sentence 2: Alex Band is an American musician and singer-songwriter, best known for his work in his former band The Calling and their hit song ""Wherever You Will Go"".
Chain of reasoning: Dee Dee Ramone was identified as a singer, songwriter, and musician, while Alex Band was also described as a singer-songwriter and musician.
Answer: yes",1,621,113,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8a416955429930ff3c0d2b,hard,bridge,"What did Eric Radomski produce that premiered on Disney XD on May 26, 2013?",Avengers Assemble,7220 19656,19656 32649 22198 22202 45827,Penn Zero: Part-Time Hero,"[1] states Eric Radomski produced shows for Disney XD. [5] mentions Penn Zero: Part-Time Hero, which premiered on Disney XD on May 26, 2013.
Connecting the useful passages into a chain of reasoning:
From [1], we know Eric Radomski produced shows for Disney XD. From [5], we learn that Penn Zero: Part-Time Hero premiered on Disney XD on May 26, 2013.
Answer: Penn Zero: Part-Time Hero",1,798,105,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a83bfc8554299123d8c21a1,hard,bridge,"What is the worth of the logo that appears alongside the ""Just Do It"" slogan?",$26 billion,31584 56171,31584 56171 53669 28378 48888,$26 billion,"Sentence 1: The Swoosh is the logo of American athletic shoe and clothing manufacturer Nike, Inc.
Sentence 2: The Swoosh has become one of the most recognizable brand logos in the world, and the most profitable, having a worth of $26 billion alone.
Connection: The Swoosh logo, which appears alongside the ""Just Do It"" slogan, has a market value of $26 billion.
Answer: $26 billion",1,769,93,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7747e15542994aec3b7266,hard,bridge,"Which was formed first, the duo Big & Rich or Lonestar?",Lonestar,30758 36387,36387 30758 36388 9044 62340,Lonestar,"Sentence 1: Lonestar is an American country music band founded in 1992.
Sentence 2: Big & Rich was formed when John Rich joined Big Kenny in 2001.
Connection: Lonestar predates Big & Rich by several years.
Answer: Lonestar",1,1246,62,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5aba926f55429901930fa83e,hard,bridge,Which Formula One World Champion had a teammate named Richie Ginther?,Graham Hill,461 24058,49423 39724 39959 481 461,Mika Häkkinen,"[1] states that Richie Ginther competed with BRM during the 1962 Italian Grand Prix.
[5] confirms that Richie Ginther finished second in the 1962 Italian Grand Prix, driven by his teammate Graham Hill for BRM.
Answer: Mika Häkkinen",1,791,62,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a85fb085542994775f606de,hard,bridge,What is the name of the executive producer of the film that has a score composed by Jerry Goldsmith?,Ronald Shusett,4846 4848,34229 4848 25094 13414 62995,Not provided,"Sentence 1: Legend (film score) is a musical film score by American composer Jerry Goldsmith, released in 1986 for the worldwide release of the film of the same name.
Sentence 2: The executive producer of the film that has a score composed by Jerry Goldsmith is not mentioned in these passages.
Connection: While the passage about Legend does mention Jerry Goldsmith's score, it does not provide information about an executive producer.
Answer: Not provided",1,664,95,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac245015542992f1f2b3829,hard,bridge,Who was a Christian Evangelist and US prisoner of war survivor that was the basis for a film directed by Angelina Jolie?,"Louis ""Louie"" Zamperini",36641 62302,62302 5772 36641 3804 5773,[1],"Sentence 1: [1] states that Unbroken is a film about Louis ""Louie"" Zamperini, who was a US prisoner of war survivor and Christian evangelist.
Sentence 2: [1] mentions that Unbroken is based on the 2010 non-fiction book by Laura Hillenbrand, which includes Louie Zamperini's story.
Sentence 3: [2] confirms that Angelina Jolie directed the film Unbroken.
Answer: [1]",1,888,100,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abe0e4e55429976d4830a62,hard,bridge,Tim O'Kelly was cast in a film because he resembled a killer nicknamed what?,Texas Tower Sniper,12689 60570,60570 60659 32702 32695 4039,Charles Whitman,"Sentence 1: Tim O'Kelly was cast in ""Targets"" because of his boy-next-door looks and his similarity in appearance to killer Charles Whitman, on whom the character was loosely based.
Answer: Charles Whitman",1,822,45,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a760ab65542994ccc918697,hard,bridge,Alfred Balk served as the secretary of the Committee on the Employment of Minority Groups in the News Media under which United States Vice President?,Nelson Rockefeller,4746 42285,4746 23115 54434 4313 52473,Spiro Agnew,"Sentence 3 states that Spiro Agnew was the 39th Vice President of the United States from 1969 to 1973. Sentence 1 mentions that Alfred Balk served on the Twentieth Century Fund's task force that established a National News Council and consulted for several foundations, including the Committee on the Employment of Minority Groups in the News Media.
Answer: Spiro Agnew",1,1001,83,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae077735542993d6555eb6d,hard,bridge,What type of sprite did Milada Šubrtová portray in Antonín Dvořák's reknowned opera?,water sprite,40084 50813,40084 50813 6545 58518 57904,Rusalka,"Sentence 1: [2] Rusalka (opera). Rusalka (] ), Op. 114, is an opera ('lyric fairy tale') by Antonín Dvořák.
Sentence 2: [2] Rusalka (opera). Rusalka is a water sprite from Slavic mythology, usually inhabiting a lake or river.
Sentence 3: [1] Milada Šubrtová. Milada Šubrtová was a Czech operatic soprano who had a lengthy career at the National Theatre in Prague.
Connecting these, we can reason:
Milada Šubrtová portrayed Rusalka, which is described as a water sprite from Slavic mythology in [2].
Answer: Rusalka",1,860,161,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7e60a855429949594199ae,hard,bridge,Christopher Nixon Cox is the son of an American politician who is currently the chairman of what?,New York Republican State Committee,13390 18767,13390 18767 22950 29021 13398,New York Republican State Committee,"Sentence 1: Christopher Nixon Cox is the son of Tricia Nixon Cox and Edward F. Cox and grandson of Richard Nixon, the 37th President of the United States and Pat Nixon, First Lady of the United States.
Sentence 2: Edward F. Cox is an American politician who is currently the chairman of the New York Republican State Committee.
Connecting: Edward F. Cox, the father of Christopher Nixon Cox, is currently the chairman of the New York Republican State Committee.
Answer: New York Republican State Committee",1,670,105,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac3d667554299076e296ca5,hard,comparison,"Which dog is based in Switzerland, Appenzeller Sennenhund or Drentse Patrijshond?",Appenzeller Sennenhund,6260 17937,17937 6260 56161 19550 8762,Appenzeller Sennenhund,"[1] states that the Drentsche Patrijshond is from the Dutch province of Drenthe, not Switzerland.
[2] mentions the Appenzeller Sennenhund is from the Swiss Alps.
Connecting the useful passages:
Since [1] specifies the Drentsche Patrijshond's origin and [2] specifies the Appenzeller Sennenhund's origin, we can conclude which dog is based in Switzerland.
Answer: Appenzeller Sennenhund",1,799,101,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac19ff35542991316484b61,hard,comparison,"Which was published or broadcast first, The Graveyard Book of Phineas and Ferb?",Phineas and Ferb,46319 58268,46319 58268 46320 46323 29650,2008,"[2] states that ""The Graveyard Book"" was published in 2008. [1] mentions ""Phineas and Ferb"" was broadcast on August 17, 2007. [3] confirms the first season aired from August 17, 2007 to February 8, 2009.
Answer: 2008",1,914,83,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab2ce27554299545a2cfa98,hard,bridge,The project that Jeder Rappen zählt is inspired by began in what year?,2004,29637 52451,29637 30332 50234 4504 33037,1945,"Sentence 1: [1] states that Jeder Rappen zählt is the Swiss version of the Serious Request, which broadcasts on Dutch radio/television.
Sentence 2: [4] provides information about Albert Speer Jr., who was the son of Albert Speer, the chief architect for Adolf Hitler.
Connecting these: Since [1] mentions Jeder Rappen zählt being a broadcast and [4] discusses Albert Speer Jr., we can infer that Jeder Rappen zählt likely began as a radio/television program before being adapted into a board game.
Answer: 1945",1,733,125,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae1f8235542997f29b3c1cf,hard,bridge,"Charles Scribner's Sons publishes the books of what author whose books cover subjects such as the Cold War, mathematics, politics, and economics, and global terrorism?","Donald Richard ""Don"" DeLillo",12676 17508,12676 12673 12674 12675 33264,Kurt Vonnegut Jr.,"Sentence 1: Charles Scribner's Sons is an American publisher based in New York City, known for publishing American authors including Ernest Hemingway, F. Scott Fitzgerald, Kurt Vonnegut, Marjorie Kinnan Rawlings, Stephen King, Robert A. Heinlein, Thomas Wolfe, George Santayana, John Clellon Holmes, Don DeLillo and Edith Wharton.
Answer: Kurt Vonnegut Jr.",1,538,93,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab9e2055542994dbf019884,hard,comparison,What kind of group does At the Drive-In and Muse have in common?,band,6944 41313,6944 28239 41313 60431 17954,rock,"Sentence 1: At the Drive-In is an American punk rock band.
Sentence 2: Muse are an English rock band.
Connection: Both bands are categorized under rock genres, specifically punk rock for At the Drive-In and rock for Muse.
Answer: rock",1,1012,52,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ade90aa554299728e26c733,hard,bridge,How does George Abbott's career connect to the drama film Heat Lightning?,"American theater producer and director, playwright, screenwriter",22892 25511,22892 25511 46252 22915 20604,[2],"[1] states that George Abbott was an American theater producer and director, playwright, screenwriter, and film director and producer with a career spanning nine decades.
[2] mentions that Heat Lightning is a 1934 Pre-Code drama film starring actors who were also associated with George Abbott.
Connecting these:
George Abbott, known for his work in theater and film, was involved in the creation of the 1934 drama film Heat Lightning, which starred actors he may have worked with in other productions.
Answer: [2]",1,601,110,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a884adb5542996e4f308938,hard,comparison,Are Eryngium and Arnebia in the same kingdom of life forms?,yes,6581 19787,19787 6581 18968 19669 19765,Plantae,"[1] states that Eryngium is a genus of flowering plants in the family Apiaceae. [2] states that Arnebia is a genus of flowering plants in the family Boraginaceae. Both are mentioned as being in the kingdom Plantae.
Answer: Plantae",1,635,60,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5adde3a45542997545bbbdc2,hard,comparison,Are both Delmer Daves and Jean-Pierre Jeunet film directors?,yes,16635 29615,16635 29615 31017 4374 29577,Yes,"[1] states that Delmer Daves was a film director. [2] confirms Jean-Pierre Jeunet is a film director.
Connecting the useful passages:
[1] mentions Delmer Daves as a film director, while [2] specifies Jean-Pierre Jeunet as a film director.
Answer: Yes",1,601,66,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5abc7bf5554299114383a129,hard,comparison,"Between The Goldeneye and Monkey Gland, which cocktail requires more ingredients?",Monkey Gland,40697 58246,40697 58246 40700 40699 23776,Monkey Gland sauce,"[2] states that The Goldeneye cocktail is made from rum and pineapple juice, requiring two ingredients.
[3] mentions Monkey Gland sauce, which is a restaurant item in South Africa and may include a blend of fruit and spices, indicating it could have more than two ingredients.
Connecting the useful passages:
The passage about The Goldeneye cocktail specifies its ingredient list, while the passage about Monkey Gland sauce provides information about a dish rather than a cocktail, suggesting it might involve additional components.
Answer: Monkey Gland sauce",1,449,105,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a8f91c755429918e830d26c,hard,bridge,What Estonian composer whose music is partly inspired by Gregorian chant set the Latin text of the Magnificat canticle in 1989?,Arvo Pärt,6744 37464,6744 37464 63088 6169 9362,Arvo Pärt,"Sentence 1: [1] states that Arvo Pärt is an Estonian composer of classical and religious music.
Sentence 2: [2] mentions that Arvo Pärt set the Latin text of the Magnificat canticle in 1989.
Sentence 3: [1] indicates that Pärt's music is in part inspired by Gregorian chant.
Connecting the useful passages into a chain of reasoning:
Arvo Pärt, an Estonian composer whose music includes elements inspired by Gregorian chant, composed the Magnificat canticle in 1989.
Answer: Arvo Pärt",1,755,131,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac3b4e0554299741d48a2ec,hard,comparison,Are The Datsuns and The Black Crowes both rock bands?,yes,57496 57850,57850 57496 16544 65422 59514,yes,"[1] states that The Datsuns are a hard rock band from Cambridge, New Zealand. [2] confirms that The Black Crowes were an American rock band formed in 1989. Both passages help establish that The Datsuns and The Black Crowes are indeed rock bands.
Answer: yes",1,746,64,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a75357c5542996c70cfaeab,hard,bridge,"Who was born first, Bobby Keys or Joe Cocker?","""Bobby"" Keys",9847 30217,30217 9847 30221 9837 54271,Bobby Keys,"Sentence 1: [1] states that Joe Cocker was born on 20 May 1944.
Sentence 2: [2] states that Bobby Keys was born on 18 December 1943.
Connection: Since 1943 comes before 1944, Bobby Keys was born first.
Answer: Bobby Keys",1,678,75,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab4378f5542991751b4d6f3,hard,comparison,"Are both Kaiping and Pingxiang, Guangxi located in Guandong Province?",no,31799 46563,46563 31799 24502 31808 31798,Guangdong,"[1] Pingxiang is a county-level city in the municipal region of Chongzuo, Guangxi. [2] Kaiping is a county-level city in Guangdong Province. Yes, both Kaiping and Pingxiang are not located in Guandong Province but in different provinces of China.
Answer: Guangdong",1,563,67,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ae7ed17554299540e5a56a3,hard,bridge,Ernest Foot was the best friend of the fighter pilot who had how many victories?,44,4462 19720,19720 59329 23220 19715 12648,five,"Sentence 1: Ernest Foot was the best friend of Albert Ball, an English World War I flying ace credited with five aerial victories.
Sentence 2: Ernest Foot was the best friend of Albert Ball, who had five victories.
Answer: five",1,539,49,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ac249bd55429951e9e68528,hard,bridge,What flow of goods and services were managed and distributed by General Blood?,"blood, platelets, and plasma",22768 55972,22768 27393 22793 55972 27537,"human blood, platelets, and plasma","Sentence 1: General Blood is a FDA registered and AABB accredited distributor of human blood, platelets, and plasma for hospitals, non-transfusion facilities, and group-purchasing organizations.
Answer: human blood, platelets, and plasma",1,1048,48,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7b7ff75542995eb53be93d,hard,comparison,"Who was born first, Arthur Conan Doyle or Penelope Lively?",Arthur Ignatius Conan Doyle,6670 45815,45815 6670 45813 29093 52901,22 May 1859,"Sentence 1: Arthur Conan Doyle was born on 22 May 1859 and died on 7 July 1930.
Sentence 2: Penelope Lively was born on 17 March 1933.
Connection: Arthur Conan Doyle was born earlier than Penelope Lively.
Answer: 22 May 1859",1,671,77,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a88f7855542993b751ca8da,hard,bridge,In what year did a movie that starred both Nicholas Cage and Cher come out?,1987,40820 42857,42857 38680 40820 12858 11298,1987,"Sentence 1: [1] states Nicolas Cage starred in various films including ""Moonstruck"" (1987).
Sentence 2: [2] mentions Cher starred in ""Mask"" (1985).
Sentence 3: [3] confirms ""Moonstruck"" was released in 1987.
Connecting the useful passages into a chain of reasoning:
In 1987, Nicolas Cage starred in ""Moonstruck"", which also featured Cher.
Answer: 1987",1,750,106,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5ab91ef3554299753720f708,hard,bridge,"Gene Sculatti write for CREEM sometime in the 60s or 70s, what famous term did CREEM coin for describing a genre of rock?","""punk rock",14998 22756,14998 22756 21380 22823 50076,punk rock,"[1] states that Creem coined the term ""punk rock"" in May 1971. This information does not directly state when Gene Sculatti wrote for Creem.
[2] mentions Gene Sculatti writing about the San Francisco music scene in 1966, which falls within the 1960s.
Connecting the useful passages:
Gene Sculatti, who wrote about the San Francisco music scene in 1966, would have been active during the 1960s when Creem was publishing.
Answer: punk rock",1,1015,118,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a77388e55429966f1a36cb1,hard,bridge,"Which star on the Mexican telenovela ""Amy, la niña de la mochila azul"" is also a singer, model, fashion designer, and recording artist?",Danna Paola,5466 15827,5466 33502 53870 33493 39359,Sofía Espinosa,"Sentence 1: [1] describes the telenovela ""Amy, la niña de la mochila azul"" produced by Televisa in 2004 starring Danna Paola, Nora Salinas, Eduardo Capetillo, Pedro Armendáriz Jr., Tatiana, Alejandro Tommasi, Lorena Herrera, Alejandra Meyer, and Alejandra Procuna.
Sentence 2: [3] introduces Sofía Espinosa, a Mexican actress, producer, writer, and director who was recognized for her role in ""La Niña en la Piedra (Nadie Te Ve)"" (2006).
Connecting the useful passages into a chain of reasoning:
Sofía Espinosa, who starred in the telenovela ""Amy, la niña de la mochila azul,"" is mentioned in [3].
Answer: Sofía Espinosa",1,742,187,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7283355542991f9a20c4b1,hard,bridge,Who is the grandfather to Frederick II and was the Holy Roman Emperor until death?,Frederick I,21998 32028,21999 22002 47405 22000 12683,Charles VI,"[1] states that Frederick II was a Holy Roman Emperor. [1] mentions he died in 1250. [5] states Charles VI succeeded Joseph I as Holy Roman Emperor in 1711 and died in 1740. Therefore, Charles VI was the grandfather of Frederick II and was Holy Roman Emperor until his death.
Answer: Charles VI",1,910,77,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a78abbc554299148911f90c,hard,bridge,Which bi-weekly publication ranked Schreiber Foods as number 81 in 2016.,Forbes ranked Schreiber Foods,21431 51940,51940 63079 21431 51829 28119,Forbes,"[3] Forbes is an American business magazine published bi-weekly, featuring original articles on finance, industry, investing, and marketing topics. Forbes ranked Schreiber Foods as the 81st largest private employer in 2016.
Answer: Forbes",1,788,53,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
regime2_a1_baseline_explain,explain,5a7a455c5542994f819ef1a7,hard,comparison,"Who died first, George Archainbaud or Ralph Murphy?",George Archainbaud,22901 48379,22901 48379 52408 22908 48378,"February 20, 1959","Sentence 1: George Archainbaud died on February 20, 1959.
Sentence 2: Ralph Murphy died on February 10, 1967.
Chain of reasoning: George Archainbaud died in 1959 while Ralph Murphy died in 1967.
Answer: February 20, 1959",1,565,80,66581,1c8d4442c84f145afbda9a01c1c56b0b7d580ba67204747b8c457f0439c58c8c
