setting,mode,qid,level,qtype,question,gold_answer,gold_ids,retrieved_ids,prediction,raw_generation,parsed_ok,prompt_tokens,decode_tokens,n_paragraphs
kv_hqq_n2_g32_r512,explain,5a74cfed5542993748c896ea,hard,comparison,"Which musician or band is from further north, Matthew Good or Modern Baseball?",Matthew Good,5 7,7 5 8 2 6,Answer  Good: 19 1 19 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0,"[1
: 1: 1
 Wood: Modern Baseball is a Canadian alternative band. a American from 1 1 19 1 2  19 19
 has




 19 1 1un 00 good00
 0 1


 1900 00 0:0
0 1 00 100 19 0 0 0 0 0 1: Answer 00:0 0 19
0 1
0 1:0

 19
0
 19

0 19 0
0 19 0
0



19 0 0 0 19 0 0
  Answer  Good: 19 1 19 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0  0",0,575,245,10
kv_hqq_n2_g32_r512,explain,5a7a1e635542990783324e69,hard,bridge,What division are the 2013 Valdosta State Blazers football team and the Gulf South Conference a part of?,NCAA Division II,0 2,9 2 6 0 1,"[1 of the Gulf State University University in Valo State University University (G. in Gulf State, Georgia, Georgia, in NCAA in the Gulf, in NCAA, in Conference, in Conference, in Conference, in Conference, Team, in team, in value, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, G, in the, in the, in the, in Conference, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the","[1 of the Gulf State University University in Valo State University University (G. in Gulf State, Georgia, Georgia, in NCAA in the Gulf, in NCAA, in Conference, in Conference, in Conference, in Conference, Team, in team, in value, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, G, in the, in the, in the, in Conference, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the, in the",0,594,256,10
kv_hqq_n2_g32_r512,explain,5ac5199a5542994611c8b38a,hard,comparison,Can Stenocereus and Pachypodium both include tree like plants?,yes,6 9,6 9 5 3 2,"[1] Pachyli is a tree, like both is dear, the echoes, often the echoes. It is a species, it as an orni, it is dear and r, e, often, as an orn. The tree is is often. The tree is described. The tree is defended, as as an as a tree, as a tree, as as a as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as as a, as a, as as a, as as a, as a, as a, as a, as a, as a, as a, as a, as a and as a, as a, as as a, as a, as a, as as a, as a, as a, as a, as a, a gray, as as a, as a, as a, as as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a,","[1] Pachyli is a tree, like both is dear, the echoes, often the echoes. It is a species, it as an orni, it is dear and r, e, often, as an orn. The tree is is often. The tree is described. The tree is defended, as as an as a tree, as a tree, as as a as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as as a, as a, as as a, as as a, as a, as a, as a, as a, as a, as a, as a, as a and as a, as a, as as a, as a, as a, as as a, as a, as a, as a, as a, a gray, as as a, as a, as a, as as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a, as a,",0,1048,256,10
kv_hqq_n2_g32_r512,explain,5a8a1aea5542992e4fca8508,hard,comparison,Are Myles Kennedy and SafetySuit both associated with rock bands?,yes,7 9,9 7 0 2 6,"[1] Safety 1: Yes mentioning 2 Mbridge is an rock of rock and the Con conspir Alterbridge, which, M has a s of rock, M 1 19, Kennedy is born, a of r rock, a of the rock, and is on Fire on Fire is, is a song, is a song of the album on 2010 of the s 201, 199 on the 199, Kennedy and Kennedy, w and The Fo, nd, 2 and The F, on The F, on 19, 1, 199, 196, 1, 199, 1, 199, on The C, n, on 199, 199, 1, 199, 1, 199, 1, 19, 1, 1 199, 1, 199, 1, 199, 1, 199, 1, 199, 1, 19, 1, 199, 1, 1","[1] Safety 1: Yes mentioning 2 Mbridge is an rock of rock and the Con conspir Alterbridge, which, M has a s of rock, M 1 19, Kennedy is born, a of r rock, a of the rock, and is on Fire on Fire is, is a song, is a song of the album on 2010 of the s 201, 199 on the 199, Kennedy and Kennedy, w and The Fo, nd, 2 and The F, on The F, on 19, 1, 199, 196, 1, 199, 1, 199, on The C, n, on 199, 199, 1, 199, 1, 199, 1, 19, 1, 1 199, 1, 199, 1, 199, 1, 199, 1, 199, 1, 19, 1, 199, 1, 1",0,1017,255,10
kv_hqq_n2_g32_r512,explain,5a87d8355542993e715abfe4,hard,bridge,"Which film was released first, Jawbreaker or Havenhurst?",Jawbreaker,8 9,8 9 3 2 7,"Jaw supporting is a 199 F gift, 1999 on 199, 1999, on 19 1 1999, on 1999, on 199, 1 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 1999, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 1, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199,","Sentence
 Jaw supporting is a 199 F gift, 1999 on 199, 1999, on 19 1 1999, on 1999, on 199, 1 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 1999, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199, 1, 199, 199, 199, 199, 199, 199, 199, 199, 199, 199,",0,968,256,10
kv_hqq_n2_g32_r512,explain,5ae07ddb55429945ae95937b,hard,comparison,How many years after Madrugada's final concert did Sunday Driver become popular?,one,6 9,9 6 1 5 0,"Sentence [ 3 3 contains the bandist scene, the tour of the band, the year ended to the album, the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the tour of the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the 3 of the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the","Sentence [ 3 3 contains the bandist scene, the tour of the band, the year ended to the album, the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the tour of the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the 3 of the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",0,766,256,10
kv_hqq_n2_g32_r512,explain,5a8aff3d55429971feec45df,hard,bridge,"Which American-Canadian actor starred in the Disney Channel's ""Good Luck Charlie, It's Christmas!""?",Eric Allan Kramer,3 9,3 5 4 6 9,"Sentence [1] states, she in the character members, she. In, Dol aired from April from to. It stars is Disney P on 122 is a22 14, 2 2, on the good. 2 2014, 2 10 2010 2001 4  1991999 9 999 99 99 999 9g 1 2 1 3 2 2 1999 99 99 999 99 999 9 1999 9 199 999 99 99 99 99 99 99 99 9 199 99 199 99 99 99 99 999 99 9 199 99 99 9 199 2011 2 19 99 99 99 9 199 99 99","Sentence [1] states, she in the character members, she. In, Dol aired from April from to. It stars is Disney P on 122 is a22 14, 2 2, on the good. 2 2014, 2 10 2010 2001 4  1991999 9 999 99 99 999 9g 1 2 1 3 2 2 1999 99 99 999 99 999 9 1999 9 199 999 99 99 99 99 99 99 99 9 199 99 199 99 99 99 99 999 99 9 199 99 99 9 199 2011 2 19 99 99 99 9 199 99 99",0,887,256,10
kv_hqq_n2_g32_r512,explain,5ab874ba5542990e739ec904,hard,bridge,The Twelfth United States Army Group commander was the first chairman of what?,Joint Chiefs of Staff,1 6,1 6 4 5 2,Sentence 1 of the United first of the United Omar of the United of the United of the United States of the United of the United Army of the Army of the Army Army of the United of the United of the of the United of the Army of the United of the United of the Uniteds of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the in the Korean of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the,Sentence 1 of the United first of the United Omar of the United of the United of the United States of the United of the United Army of the Army of the Army Army of the United of the United of the of the United of the Army of the United of the United of the Uniteds of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the in the Korean of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the,0,735,256,10
kv_hqq_n2_g32_r512,explain,5a8e0a005542995085b373a1,hard,bridge,Bordan Tkachuk was the CEO of a company that provides what sort of products?,IT products and services,3 4,3 6 1 5 4,"the care care and care, and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and","Sentence only  and worldwide
 the tobacco, cancer products, and other therapy products products products products, etc, and other products care applications care and care
 the care care and care, and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and",0,924,256,10
kv_hqq_n2_g32_r512,explain,5a8777395542996e4f3087f3,hard,bridge,Ai-Ling Lee is a Singaporean sound editor who worked on a biographical survival drama film directed by who?,Jean-Marc Vallée,2 5,2 4 6 9 0,1 1 and the 1 2 1 2 1 1 and the  and 1 1 2 1 2 1 2 2 1 1 2 1 2 2  2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2,"Sentence: The Last 2 which [1 Films and Mrs.20 2 e and 2  12 and the 1 2
2 1 2
 1 1 and the 1 2 1 2 1 1 and the  and 1 1 2 1 2 1 2 2 1 1 2 1 2 2  2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1  1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2",0,862,256,10
kv_hqq_n2_g32_r512,explain,5abbcfaf5542993f40c73ba9,hard,bridge,Nicole Gordon won a silver medal with Sara Petersen int he women's doubles at a competition held in what city?,Manchester,5 9,5 7 3 2 0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,"Sentence: Nicole: 2 2 in the women's doubles, and a bronze in the women of New in the women.
 20 2 2 200 2 2 2
 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2",0,805,256,10
kv_hqq_n2_g32_r512,explain,5ae5a0765542992663a4f1fb,hard,bridge,"In what year did the Irish Politician who led the Introduction of the Constitution of Ireland resign as President of the legitimatist government, the Council of State?",1926,6 9,0 6 9 3 2,"discusses the Irish Land and the Constitution State Free of Ireland, he was a pro Par and Con of the Constitution when as the Pro State in 1922 general when withdrew as the Free when when the Constitution State of the Irish Irish the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the of the the the the the the the the the the the the the the the the thenait the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the of","[3 paragraph 2:
 discusses the Irish Land and the Constitution State Free of Ireland, he was a pro Par and Con of the Constitution when as the Pro State in 1922 general when withdrew as the Free when when the Constitution State of the Irish Irish the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the of the the the the the the the the the the the the the the the the thenait the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the of",0,1102,255,10
kv_hqq_n2_g32_r512,explain,5a752fb75542993748c897df,hard,bridge,"What pop band features an Argentine actress that appeared in the television series ""Chiquititas""?",Erreway,3 5,8 4 1 6 5,Answerina Lopato is an Argentine actress and model. She. Answer actress. Answerita. Answer. Chiquititasas. Answeri. Answer.,"Sentence: Jug ""Ján"" is perhaps popular by in the television and on the television series series ""Chiquitas L. Luisa band in the television actress and screenri series ""Chiquitas"", ""Re: Chiquititas"".
 and Hiquititas"". Ch series ""Chiquititas"".
.
 television, ""Ch"", ""Re, ""x 4"" and ""Casita"" are an Argentine actress and model in the television series ""Chiquitas"" by Crna More Lopato.
 Luis actress.
.
.
 Argentine actress.
 actress.
.
 the television series ""Chiquitas"".
Answerina Lopato is an Argentine actress and model. She. Answer actress. Answerita. Answer. Chiquititasas. Answeri. Answer.",0,582,158,10
kv_hqq_n2_g32_r512,explain,5abd12bb55429933744ab703,hard,bridge,Conrad Anker located the body of a mountaineer who took part it the first three British expeditions to which mountain?,Mount Everest,8 9,8 2 9 5 3,"[1] [3 first Expedition.. The expedition was was 2 Mount in the first to the first of Mount, Mount 8-99 99   led British, the British, the expedition of the Mountain of the mountain of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the","[1] [3 first Expedition.. The expedition was was 2 Mount in the first to the first of Mount, Mount 8-99 99   led British, the British, the expedition of the Mountain of the mountain of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the of the",0,886,254,10
kv_hqq_n2_g32_r512,explain,5ac4f2e755429924173fb503,hard,bridge,Chiang Chungcheng was involved involved in what battle in 1942?,Battle of Prome,0 4,8 4 0 5 2,to the communist kie sh and the communist party of the y yu (1942 ) and the the general cheng and the comunist party of the yiwu (1,"Sentence
 Kaiie ( was a Chinese in 1942 of Japan Cheie and known-s 1 the Chinese of yiwu (1

 battle of yiw of yiwbu (1942 () was called y iw yiwu (py to def to the battle of yiwu (1942 ) was the battle of yiwu ( was a guerr on the nationalist nationalist commanders a to the town yuua defe to the yiw (伊吾 y (yiw 1942 ) also called the Def y y yiwu (伊吾保卫 war y yiwwu (1942 )
 to the communist党 to yiwu (伊吾保卫战 1942 ) and many many nationalist loyal loyal the battle of ch cheng and j k yi 1942 ) (1942 )

 town of the nationalist of the yiwu (1 yiwu (1-1942 )
 of yiwu (1942)
 to the communist kie sh and the communist party of the y yu (1942 ) and the the general cheng and the comunist party of the yiwu (1",0,591,253,10
kv_hqq_n2_g32_r512,explain,5abc0dfe55429959677d6a05,hard,bridge,Who co-starred alongside John Wayne in the 1951 World War II submarine film Operation Pacific?,Ward Bond,3 9,3 5 1 8 9,Sentence: Ward Bond. Ward.[2 film Ward U... 19 World II II. D. The answer Pacific. Answer. the 195. The film. 1 Answer of the. 195. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The.. The. The. The. The. The. The. The. The. The. The. The. The. The.. The. The. The.. The.. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. Answer. The.. The.. The. The. The.. The. The. The. The. The. The. The. The. The. The. The.. The. The. The. The.. The. The.. the. the. The. The. The.. The... The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The,Sentence: Ward Bond. Ward.[2 film Ward U... 19 World II II. D. The answer Pacific. Answer. the 195. The film. 1 Answer of the. 195. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The.. The. The. The. The. The. The. The. The. The. The. The. The. The.. The. The. The.. The.. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. Answer. The.. The.. The. The. The.. The. The. The. The. The. The. The. The. The. The. The.. The. The. The. The.. The. The.. the. the. The. The. The.. The... The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The. The,0,601,240,10
kv_hqq_n2_g32_r512,explain,5aded04755429975fa854fa7,hard,bridge,What team won the XLII super bowl in their 48th overall season?,2007 New England Patriots,5 8,7 5 8 2 9,"Sentence 4 2: New 2 n new  3: New England Giants, 2 20 of the national for for 20 3 of the american football conference of the 20 7 new the giants Giants Giants Giants in the 2 4 2 4 overall of the 4 4 8 th in the  4 overall in the  4 overall season in the   4 overall season of the  4 overall in the   4 overall for the   4 overall for of the   4 overall overall of the  4 overall of the   4 overall of the  4 overall of the  4 overall of the  4 4 overall of the  4 overall of the  4 season of the  4 overall of the  4 overall of the  4 overall of the  4 overall of the  4 season of the  4 overall of the  4 season of the  4 season of the  4 season of the  4 season of the  4 season of the  4 season of the   4 season of the  4 season of the","Sentence 4 2: New 2 n new  3: New England Giants, 2 20 of the national for for 20 3 of the american football conference of the 20 7 new the giants Giants Giants Giants in the 2 4 2 4 overall of the 4 4 8 th in the  4 overall in the  4 overall season in the   4 overall season of the  4 overall in the   4 overall for the   4 overall for of the   4 overall overall of the  4 overall of the   4 overall of the  4 overall of the  4 overall of the  4 4 overall of the  4 overall of the  4 season of the  4 overall of the  4 overall of the  4 overall of the  4 overall of the  4 season of the  4 overall of the  4 season of the  4 season of the  4 season of the  4 season of the  4 season of the  4 season of the   4 season of the  4 season of the",0,925,248,10
kv_hqq_n2_g32_r512,explain,5a8d51355542994ba4e3dc6b,hard,bridge,What color was the dog that Socks had conflicts with?,chocolate-colored,0 1,0 1 4 7 8,.,"Sentence:
 [ Buddy's mini conflicts dog. and her.
 color.
 .",0,742,15,10
kv_hqq_n2_g32_r512,explain,5adf5c175542995ec70e8fd0,hard,bridge,"What company headquartered in Whitley, Coventry, United Kingdom will start production in Nitra in 2018?",Jaguar Land Rover,2 6,2 7 6 9 5,"[1 Jaguar Land of the London school independent school, along the Coventry School. Bab VIII School, Stuart Stuart Stuart Stuart Stuartall Stuart. The current School School school. (Co of the independent school. Bab Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart. independent independent independent independent independent independent independent independent independent independent independent independent independent independent Land land land n in n in n in n in n in n in n in in n n in n national national national nation. The current current current current current current American American American American American American American American American American American United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United","[1 Jaguar Land of the London school independent school, along the Coventry School. Bab VIII School, Stuart Stuart Stuart Stuart Stuartall Stuart. The current School School school. (Co of the independent school. Bab Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart. independent independent independent independent independent independent independent independent independent independent independent independent independent independent Land land land n in n in n in n in n in n in n in in n n in n national national national nation. The current current current current current current American American American American American American American American American American American United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United United",0,845,256,10
kv_hqq_n2_g32_r512,explain,5a776a7055429966f1a36d32,hard,bridge,What was the nationality and profession of the person responsible for the concept of a dimensionless number in physics and engineering?,French mathematician and physicist,3 8,3 8 2 4 0,the We and the We in the Weisenberg and the We and the We and the We in the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the Old Number number in the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the,"Sentence 11 1 [  1 2 answer is a dimension number  the person of the person is the person
four a heat and transportation/m number used the old number and its of the number equation and the oldisenberg number and the Weisenberg number
 the We and the We in the Weisenberg and the We and the We and the We in the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the We and the Old Number number in the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the and the",0,698,256,10
kv_hqq_n2_g32_r512,explain,5a7af4cd55429931da12c9a6,hard,bridge,Beena Sarwar is the editor of a peace initiative sponsored by a newpaper based in what city?,"Karachi, Pakistan",6 7,7 3 1 2 4,Sentence: 1 - Be Be Be Be is a peace based in Lebanon and city and af based is based based assembly and grassroots in South South and Grassh South South Society and Initiative and initiative and Initiative and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and,Sentence: 1 - Be Be Be Be is a peace based in Lebanon and city and af based is based based assembly and grassroots in South South and Grassh South South Society and Initiative and initiative and Initiative and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and and,0,713,256,10
kv_hqq_n2_g32_r512,explain,5adddccd5542997dc7907069,hard,bridge,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?",keyboard function keys,2 5,2 3 9 0 1,The Apple Remote Remote was can and the Apple Remote control the program remote control the devices the Apple Remote the control Answer From the Apple remote control the the Apple remote the the Apple remote the of the Apple remote the the Apple remote remote the the Apple remote remote the of the Apple remote the the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Appleate the of the Apple remote the of the Appleize the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple phone the of the Apple remote the of the Apple remote the of the Apple remote the of the Appleroid the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the apple remote the of the Apple remote the of the Apple remote the of the apple remote the of the Apple remote the of the Apple remote the of the apple remote the,"Sentence: [1
 can that they come wire Remote Networked.

 The Apple Remote Remote was can and the Apple Remote control the program remote control the devices the Apple Remote the control Answer From the Apple remote control the the Apple remote the the Apple remote the of the Apple remote the the Apple remote remote the the Apple remote remote the of the Apple remote the the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Appleate the of the Apple remote the of the Appleize the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple phone the of the Apple remote the of the Apple remote the of the Apple remote the of the Appleroid the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the Apple remote the of the apple remote the of the Apple remote the of the Apple remote the of the apple remote the of the Apple remote the of the Apple remote the of the apple remote the",0,714,256,10
